E0E1,,E,&Easup;,1,,,PUA-31,3.0,"LATIN CAPITAL LETTER E WITH LATIN SMALL LETTER A ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57569
E0E8,,E,&Eogondotbl;,1,,,PUA-39,3.0,"LATIN CAPITAL LETTER E WITH OGONEK AND DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57576
E0E9,,E,&Ecurl;,1,,,PUA-21,3.0,"LATIN CAPITAL LETTER E WITH CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57577
E0EA,,E,&Eogondblac;,1,,,PUA-37,3.0,"LATIN CAPITAL LETTER E WITH OGONEK AND DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57578
E0EB,,E,&Eogondot;,1,,,PUA-38,3.0,"LATIN CAPITAL LETTER E WITH OGONEK AND DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57579
E0EC,,E,&Eogondotacute;,1,,,PUA-48,3.0,"LATIN CAPITAL LETTER E WITH OGONEK AND DOT ABOVE AND ACUTE",accepted,,0,"Non-PUA equivalent has correctly positioned diacritics (horizontal) in Junicode 2 and later","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57580
E0EE,,F,&Fdotbl;,1,,,PUA-19,3.0,"LATIN CAPITAL LETTER F WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57582
E0F0,,F,&Facute;,1,,,PUA-16,3.0,"LATIN CAPITAL LETTER F WITH ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57584
E101,,G,&Gdotbl;,1,,,PUA-19,3.0,"LATIN CAPITAL LETTER G WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57601
E116,,H,&Hacute;,1,,,PUA-16,3.0,"LATIN CAPITAL LETTER H WITH ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57622
E12A,,I,&Icurl;,1,,,PUA-21,3.0,"LATIN CAPITAL LETTER I WITH CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57642
E135,,I,&Imacracute;,1,,,PUA-47,3.0,"LATIN CAPITAL LETTER I WITH MACRON AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57653
E137,,I,&Imacrbreve;,1,,,PUA-46,3.0,"LATIN CAPITAL LETTER I WITH MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57655
E143,,I,&Idblac;,1,,,PUA-17,3.0,"LATIN CAPITAL LETTER I WITH DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57667
E150,,I,&Iovlhigh;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER I WITH HIGH OVERLINE (ABOVE CHARACTER)",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57680
E151,,J,&Jdotbl;,1,,,PUA-19,3.0,"LATIN CAPITAL LETTER J WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57681
E152,,J,&Jovlhigh;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER J WITH HIGH OVERLINE (ABOVE CHARACTER)",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57682
E153,,J,&Jacute;,1,,,PUA-16,3.0,"LATIN CAPITAL LETTER J WITH ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57683
E154,,J,&Jmacrhigh;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER J WITH HIGH MACRON (ABOVE CHARACTER)",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57684
E15C,,J,&Jdot;,1,,,PUA-18,3.0,"LATIN CAPITAL LETTER J WITH DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57692
E162,,J,&Jdblac;,1,,,PUA-17,3.0,"LATIN CAPITAL LETTER J WITH DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57698
E163,,J,&Jcurl;,1,,,PUA-21,3.0,"LATIN CAPITAL LETTER J WITH CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57699
E168,,K,&Kdot;,1,,,PUA-18,3.0,"LATIN CAPITAL LETTER K WITH DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57704
E19E,,L,&Ldot;,1,,,PUA-18,3.0,"LATIN CAPITAL LETTER L WITH DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57758
E1B8,,M,&Mmacrhigh;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER M WITH HIGH MACRON (ABOVE CHARACTER)",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57784
E1D2,,M,&Movlhigh;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER M WITH HIGH OVERLINE (ABOVE CHARACTER)",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57810
E1DC,,N,&Nmacrhigh;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER N WITH HIGH MACRON (ABOVE CHARACTER)",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57820
E208,,O,&Oogondotbl;,1,,,PUA-39,3.0,"LATIN CAPITAL LETTER O WITH OGONEK AND DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57864
E20C,,O,&Oogonacute;,1,,,PUA-36,3.0,"LATIN CAPITAL LETTER O WITH OGONEK AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57868
E21B,,O,&Omacrbreve;,1,,,PUA-46,3.0,"LATIN CAPITAL LETTER O WITH MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57883
E22D,,O,&Oumlcirc;,1,,,PUA-41,3.0,"LATIN CAPITAL LETTER O WITH DIAERESIS AND CIRCUMFLEX",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57901
E244,,O,&Oesup;,1,,,PUA-31,3.0,"LATIN CAPITAL LETTER O WITH LATIN SMALL LETTER E ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57924
E246,,O,&Ousup;,1,,,PUA-31,3.0,"LATIN CAPITAL LETTER O WITH LATIN SMALL LETTER U ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57926
E24F,,O,&Oogoncurl;,1,,,PUA-43,3.0,"LATIN CAPITAL LETTER O WITH OGONEK AND CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57935
E252,,O,&Oslashmacr;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER O WITH STROKE AND MACRON",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57938
E253,,O,&Oslashmacrbreve;,1,,,PUA-46,3.0,"LATIN CAPITAL LETTER O WITH STROKE AND MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57939
E255,,O,&Oslashogon;,1,,,PUA-22,3.0,"LATIN CAPITAL LETTER O WITH STROKE AND OGONEK",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57941
E257,,O,&Oslashogonacute;,1,,,PUA-36,3.0,"LATIN CAPITAL LETTER O WITH STROKE AND OGONEK AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57943
E259,,O,&OEligacute;,1,,,PUA-16,3.0,"LATIN CAPITAL LIGATURE OE WITH ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57945
E25D,,O,&OEligmacr;,1,,,PUA-15,3.0,"LATIN CAPITAL LIGATURE OE WITH MACRON",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57949
E260,,O,&OEligmacrbreve;,1,,,PUA-46,3.0,"LATIN CAPITAL LIGATURE OE WITH MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57952
E262,,O,&OEligogon;,1,,,PUA-22,"4.0 additions","LATIN CAPITAL LIGATURE OE WITH OGONEK",accepted,,0,"= LATIN CAPITAL LIGATURE OE + COMBINING OGONEK (&amp;OElig; + &amp;combogon;)","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57954
E268,,P,&Pdblac;,1,,,PUA-17,"4.0 additions","LATIN CAPITAL LETTER P WITH DOUBLE ACUTE",accepted,,0,"= LATIN CAPITAL LETTER P + COMBINING DOUBLE ACUTE ACCENT (P + &amp;combdblac;)","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57960
E26D,,P,&Pdotbl;,1,,,PUA-19,3.0,"LATIN CAPITAL LETTER P WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57965
E282,,Q,&Qdot;,1,,,PUA-18,3.0,"LATIN CAPITAL LETTER Q WITH DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57986
E288,,Q,&Qdotbl;,1,,,PUA-19,3.0,"LATIN CAPITAL LETTER Q WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/57992
E2E2,,T,&Tacute;,1,,,PUA-16,3.0,"LATIN CAPITAL LETTER T WITH ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58082
E2EE,,T,&Togon;,1,,,PUA-22,3.0,"LATIN CAPITAL LETTER T WITH OGONEK",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58094
E309,,U,&Umacracute;,1,,,PUA-47,3.0,"LATIN CAPITAL LETTER U WITH MACRON AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58121
E30B,,U,&Umacrbreve;,1,,,PUA-46,3.0,"LATIN CAPITAL LETTER U WITH MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58123
E315,,U,&Udot;,1,,,PUA-18,3.0,"LATIN CAPITAL LETTER U WITH DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58133
E317,,U,&Uumlcirc;,1,,,PUA-41,3.0,"LATIN CAPITAL LETTER U WITH DIAERESIS AND CIRCUMFLEX",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58135
E324,,U,&Uvertline;,1,,,PUA-30,3.0,"LATIN CAPITAL LETTER U WITH VERTICAL LINE ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58148
E32B,,U,&Uesup;,1,,,PUA-31,3.0,"LATIN CAPITAL LETTER U WITH LATIN SMALL LETTER E ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58155
E32D,,U,&Uosup;,1,,,PUA-31,3.0,"LATIN CAPITAL LETTER U WITH LATIN SMALL LETTER O ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58157
E331,,U,&Ucurl;,1,,,PUA-21,3.0,"LATIN CAPITAL LETTER U WITH CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58161
E337,,Þ,&THORNbarslash;,1,,,PUA-5,3.0,"LATIN CAPITAL LETTER THORN WITH DIAGONAL STROKE",accepted,,0,,"2026-05-08 13:39:30",https://mufi.info/q.php?p=mufi/chars/unichar/58167
E33A,,V,&Vacute;,1,,,PUA-16,3.0,"LATIN CAPITAL LETTER V WITH ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58170
E33B,,V,&Vcirc;,1,,,PUA-25,3.0,"LATIN CAPITAL LETTER V WITH CIRCUMFLEX",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58171
E342,,V,&Vuml;,1,,,PUA-20,3.0,"LATIN CAPITAL LETTER V WITH DIAERESIS",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58178
E34B,,V,&Vdblac;,1,,,PUA-17,3.0,"LATIN CAPITAL LETTER V WITH DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58187
E34C,,V,&Vdot;,1,,,PUA-18,3.0,"LATIN CAPITAL LETTER V WITH DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58188
E34D,,V,&Vmacr;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER V WITH MACRON",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58189
E34E,,V,&Vvertline;,1,,,PUA-30,"4.0 additions","LATIN CAPITAL LETTER V WITH VERTICAL LINE ABOVE",accepted,,0,"= LATIN CAPITAL LETTER V + COMBINING VERTICAL LINE ABOVE (V + &amp;combvertline;)","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58190
E350,,W,&Wdblac;,1,,,PUA-17,3.0,"LATIN CAPITAL LETTER W WITH DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58192
E353,,W,&Wesup;,1,,,PUA-31,3.0,"LATIN CAPITAL LETTER W WITH LATIN SMALL LETTER E ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58195
E357,,W,&Wmacr;,1,,,PUA-15,3.0,"LATIN CAPITAL LETTER W WITH MACRON",accepted,,0,"Superscript letters","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58199
E373,,Y,&Ymacracute;,1,,,PUA-47,3.0,"LATIN CAPITAL LETTER Y WITH MACRON AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58227
E375,,Y,&Ymacrbreve;,1,,,PUA-46,3.0,"LATIN CAPITAL LETTER Y WITH MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58229
E376,,Y,&Ybreve;,1,,,PUA-23,3.0,"LATIN CAPITAL LETTER Y WITH BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58230
E37C,,Y,&Ydblac;,1,,,PUA-17,3.0,"LATIN CAPITAL LETTER Y WITH DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58236
E384,,Y,&Ydotacute;,1,,,PUA-32,3.0,"LATIN CAPITAL LETTER Y WITH DOT ABOVE AND ACUTE",accepted,,0,"Non-PUA equivalent has correctly positioned diacritics (horizontal) in Junicode 2 and later","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58244
E385,,Y,&Ycurl;,1,,,PUA-21,3.0,"LATIN CAPITAL LETTER Y WITH CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58245
E39F,,Þ,&THORNdotbl;,1,,,PUA-19,3.0,"LATIN CAPITAL LETTER THORN WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58271
E3D3,,O,&Ocurl;,1,,,PUA-21,3.0,"LATIN CAPITAL LETTER O WITH CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58323
E3D4,,O,&Oslashcurl;,1,,,PUA-21,3.0,"LATIN CAPITAL LETTER O WITH STROKE AND CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58324
E3E5,,F,&Finsdotbl;,1,,,PUA-19,3.0,"LATIN CAPITAL LETTER INSULAR F WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58341
E3E6,,V,&Vinsdotbl;,1,,,PUA-19,3.0,"LATIN CAPITAL LETTER INSULAR V (VEND) WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58342
E3E7,,V,&Vinsdot;,1,,,PUA-18,3.0,"LATIN CAPITAL LETTER INSULAR V (VEND) WITH DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58343
E404,,A,&aogonacute;,1,,,PUA-36,3.0,"LATIN SMALL LETTER A WITH OGONEK AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58372
E40A,,A,&amacracute;,1,,,PUA-47,3.0,"LATIN SMALL LETTER A WITH MACRON AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58378
E410,,A,&amacrbreve;,1,,,PUA-46,3.0,"LATIN SMALL LETTER A WITH MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58384
E41A,,A,&aumlcirc;,1,,,PUA-41,3.0,"LATIN SMALL LETTER A WITH DIAERESIS AND CIRCUMFLEX",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58394
E41D,,A,&adotbluml;,1,,,PUA-42,3.0,"LATIN SMALL LETTER A WITH DIAERESIS AND DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58397
E41F,,A,&aringcirc;,1,,,PUA-45,3.0,"LATIN SMALL LETTER A WITH RING ABOVE AND CIRCUMFLEX",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58399
E425,,A,&adblac;,1,,,PUA-17,3.0,"LATIN SMALL LETTER A WITH DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58405
E42C,,A,&aesup;,1,,,PUA-31,3.0,"LATIN SMALL LETTER A WITH LATIN SMALL LETTER E ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58412
E42D,,A,&aosup;,1,,,PUA-31,3.0,"LATIN SMALL LETTER A WITH LATIN SMALL LETTER O ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58413
E42E,,A,&avsup;,1,,,PUA-31,3.0,"LATIN SMALL LETTER A WITH LATIN SMALL LETTER V ABOVE",accepted,,0,"Variant letter forms","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58414
E433,,A,&acurl;,1,,,PUA-21,3.0,"LATIN SMALL LETTER A WITH CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58419
E435,,A,&ausup;,1,,,PUA-31,3.0,"LATIN SMALL LETTER A WITH LATIN SMALL LETTER U ABOVE",accepted,,0,"Moved (v 4.1) from E8E1","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58421
E436,,A,&aeligdotbl;,1,,,PUA-19,3.0,"LATIN SMALL LETTER AE WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58422
E43A,,A,&aeligmacracute;,1,,,PUA-47,3.0,"LATIN SMALL LETTER AE WITH MACRON AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58426
E43D,,A,&aeligmacrbreve;,1,,,PUA-46,3.0,"LATIN SMALL LETTER AE WITH MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58429
E43F,,A,&aeligbreve;,1,,,PUA-23,3.0,"LATIN SMALL LETTER AE WITH BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58431
E440,,A,&aeligogon;,1,,,PUA-22,3.0,"LATIN SMALL LETTER AE WITH OGONEK",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58432
E441,,A,&aeligdblac;,1,,,PUA-17,3.0,"LATIN SMALL LETTER AE WITH DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58433
E442,,A,&aeliguml;,1,,,PUA-20,3.0,"LATIN SMALL LETTER AE WITH DIAERESIS",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58434
E443,,A,&aeligdot;,1,,,PUA-18,3.0,"LATIN SMALL LETTER AE WITH DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58435
E444,,B,&bacute;,1,,,PUA-16,3.0,"LATIN SMALL LETTER B WITH ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58436
E44D,,B,&bovlmed;,1,,,PUA-15,3.0,"LATIN SMALL LETTER B WITH MEDIUM-HIGH OVERLINE (ACROSS ASCENDER)",accepted,,0,"Non-PUA equivalent correctly positioned in Junicode","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58445
E466,,C,&cdotbl;,1,,,PUA-19,3.0,"LATIN SMALL LETTER C WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58470
E476,,C,&cogon;,1,,,PUA-22,3.0,"LATIN SMALL LETTER C WITH OGONEK",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58486
E477,,D,&dacute;,1,,,PUA-16,3.0,"LATIN SMALL LETTER D WITH ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58487
E48F,,D,&ethdotbl;,1,,,PUA-19,3.0,"LATIN SMALL LETTER ETH WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58511
E491,,D,&dovlmed;,1,,,PUA-15,3.0,"LATIN SMALL LETTER D WITH MEDIUM-HIGH OVERLINE (ACROSS ASCENDER)",accepted,,0,"Non-PUA equivalent correctly positioned in Junicode font","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58513
E498,,E,&edotblacute;,1,,,PUA-33,3.0,"LATIN SMALL LETTER E WITH DOT BELOW AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58520
E499,,E,&eogonacute;,1,,,PUA-36,3.0,"LATIN SMALL LETTER E WITH OGONEK AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58521
E49F,,E,&eogoncirc;,1,,,PUA-44,3.0,"LATIN SMALL LETTER E WITH OGONEK AND CIRCUMFLEX",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58527
E4B7,,E,&emacrbreve;,1,,,PUA-46,3.0,"LATIN SMALL LETTER E WITH MACRON AND BREVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58551
E4BC,,E,&eogonmacr;,1,,,PUA-15,3.0,"LATIN SMALL LETTER E WITH OGONEK AND MACRON",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58556
E4C8,,E,&edotacute;,1,,,PUA-32,3.0,"LATIN SMALL LETTER E WITH DOT ABOVE AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58568
E4CD,,E,&eumlmacr;,1,,,PUA-40,3.0,"LATIN SMALL LETTER E WITH DIAERESIS AND MACRON",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58573
E4CF,,E,&ering;,1,,,PUA-26,3.0,"LATIN SMALL LETTER E WITH RING ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58575
E4D1,,E,&edblac;,1,,,PUA-17,3.0,"LATIN SMALL LETTER E WITH DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58577
E4E1,,E,&easup;,1,,,PUA-31,3.0,"LATIN SMALL LETTER E WITH LATIN SMALL LETTER A ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58593
E4E2,,E,&eisup;,1,,,PUA-31,3.0,"LATIN SMALL LETTER E WITH LATIN SMALL LETTER I ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58594
E4E3,,E,&evsup;,1,,,PUA-31,3.0,"LATIN SMALL LETTER E WITH LATIN SMALL LETTER V ABOVE",accepted,,0,"Variant letter forms","2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58595
E4E8,,E,&eogondotbl;,1,,,PUA-39,3.0,"LATIN SMALL LETTER E WITH OGONEK AND DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58600
E4E9,,E,&ecurl;,1,,,PUA-21,3.0,"LATIN SMALL LETTER E WITH CURL",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58601
E4EA,,E,&eogondblac;,1,,,PUA-37,3.0,"LATIN SMALL LETTER E WITH OGONEK AND DOUBLE ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58602
E4EB,,E,&eogondot;,1,,,PUA-38,3.0,"LATIN SMALL LETTER E WITH OGONEK AND DOT ABOVE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58603
E4EC,,E,&eogondotacute;,1,,,PUA-48,3.0,"LATIN SMALL LETTER E WITH OGONEK AND DOT ABOVE AND ACUTE",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58604
E4EE,,F,&fdotbl;,1,,,PUA-19,3.0,"LATIN SMALL LETTER F WITH DOT BELOW",accepted,,0,,"2025-12-22 20:19:33",https://mufi.info/q.php?p=mufi/chars/unichar/58606
